temperature,year,value,scenario,variant,unit
Prozesswärme (1000-1200°C),2032,3.7606040848539477,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2033,3.7191639437569597,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2034,3.681820641520443,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2035,3.649050591299001,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2036,3.610491232885398,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2037,3.571114289505912,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2038,3.5348661462604123,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2039,3.5007891958175787,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2040,3.468431976443524,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2041,3.428358766654772,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2042,3.389419527479968,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2043,3.351533513443122,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2044,3.3146927855898247,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2045,3.2789072554468364,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2046,3.236291233922122,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2047,3.194762414504636,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2048,3.154314289037873,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2049,3.115004351868375,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2050,3.076835745894184,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2051,3.03458670615518,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2052,2.9934703231413566,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2053,2.953382763598206,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2054,2.914288000204552,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2055,2.8760949037021897,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2056,2.8414679660434077,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2057,2.807476936214749,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2058,2.774022546320782,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2059,2.741027132368057,ZERO-B,KKW50,PJ
Prozesswärme (1000-1200°C),2060,2.7084233638574027,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2000,7.1870335162329715,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2001,7.961152076345426,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2002,6.1827122212993855,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2003,6.398560457833434,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2004,6.618541306599125,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2005,6.686992632139899,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2006,7.421848810148146,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2007,7.74745374710962,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2008,7.897148130165809,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2009,6.996060865788376,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2010,7.543858313915237,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2011,8.182915978905037,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2012,7.056456350597968,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2013,6.7979924045627875,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2014,7.083040062524768,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2015,7.085510051030861,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2016,7.219120799236269,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2017,7.591284870568923,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2018,7.432429921007718,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2019,7.234160172523427,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2020,7.567460179623958,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2021,7.514908329320143,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2022,7.463847255381975,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2023,7.4148513158613945,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2024,7.367543934537638,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2025,7.320938014105211,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2026,7.254606894206641,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2027,7.187669749689231,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2028,7.120471631971326,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2029,7.0544362196568295,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2030,6.991195423285533,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2031,6.930933854630688,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2032,6.876334600347096,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2033,6.827824436470121,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2034,6.786151832542627,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2035,6.751140216775863,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2036,6.701087314146018,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2037,6.656737894597862,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2038,6.617154603513164,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2039,6.580809881901199,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2040,6.546896021323796,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2041,6.50094350732927,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2042,6.456604579868024,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2043,6.413674574234125,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2044,6.3720440009562616,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2045,6.33163341310392,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2046,6.280714964301932,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2047,6.2310088182642085,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2048,6.18248042392424,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2049,6.1351356725633766,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2050,6.089149656998519,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2051,6.037192214984024,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2052,5.9870674290615735,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2053,5.938888390368135,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2054,5.892724659335339,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2055,5.8485577409417004,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2056,5.810745943773906,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2057,5.774524846615471,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2058,5.739650233736544,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2059,5.705918600904141,ZERO-B,KKW50,PJ
Prozesswärme (1200-1400°C),2060,5.673093884787036,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2000,10.407350524021654,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2001,10.415050360560155,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2002,10.144629702159554,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2003,10.762239835463932,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2004,11.527355514608157,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2005,11.495020943006335,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2006,12.276569648659919,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2007,12.613345942428463,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2008,12.315349133154074,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2009,12.048104357774442,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2010,12.317379557730678,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2011,11.562530168603859,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2012,11.801993455416099,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2013,12.241119122189003,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2014,12.909610939059498,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2015,11.584256627305333,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2016,11.295087811488893,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2017,11.280997346361268,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2018,11.3417717473005,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2019,10.896081452675336,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2020,11.7491251232022,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2021,11.691595293954714,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2022,11.635075674974363,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2023,11.57929438538542,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2024,11.523727247682396,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2025,11.468109106645834,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2026,11.410044526231019,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2027,11.352878175271762,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2028,11.296897735827082,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2029,11.241866747206654,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2030,11.187329245204001,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2031,11.13326543032985,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2032,11.079378570169055,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2033,11.025845000455002,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2034,10.97293918815556,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2035,10.920767269217754,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2036,10.865704127335839,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2037,10.811300255287767,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2038,10.757451578843185,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2039,10.7040671653,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2040,10.651070969529915,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2041,10.59598879011012,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2042,10.54127059078314,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2043,10.486931683714777,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2044,10.432990841892927,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2045,10.379470217781105,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2046,10.32420300843898,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2047,10.269340281308022,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2048,10.214903922681946,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2049,10.16088573581476,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2050,10.107360355250725,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2051,10.052953950955187,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2052,9.999107713248563,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2053,9.945781143913429,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2054,9.892985598991661,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2055,9.840653439251756,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2056,9.789871813573907,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2057,9.739489777014102,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2058,9.689476467076188,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2059,9.639804463699878,ZERO-B,KKW50,PJ
Prozesswärme (>1400°C),2060,9.590451375096993,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2000,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2001,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2002,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2003,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2004,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2005,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2006,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2007,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2008,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2009,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2010,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2011,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2012,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2013,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2014,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2015,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2016,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2017,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2018,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2019,0.0,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2020,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2021,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2022,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2023,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2024,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2025,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2026,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2027,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2028,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2029,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2030,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2031,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2032,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2033,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2034,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2035,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2036,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2037,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2038,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2039,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2040,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2041,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2042,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2043,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2044,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2045,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2046,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2047,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2048,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2049,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2050,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2051,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2052,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2053,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2054,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2055,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2056,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2057,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2058,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2059,-0.59526,ZERO-B,KKW50,PJ
Fernwärmeeinspeisung,2060,-0.59526,ZERO-B,KKW50,PJ
Summe,2000,85.71485653371845,ZERO-B,KKW50,PJ
Summe,2001,86.75783623379675,ZERO-B,KKW50,PJ
Summe,2002,84.31705975496898,ZERO-B,KKW50,PJ
Summe,2003,83.40813739051768,ZERO-B,KKW50,PJ
Summe,2004,85.57429265130055,ZERO-B,KKW50,PJ
Summe,2005,86.31018526875533,ZERO-B,KKW50,PJ
Summe,2006,89.8490123803241,ZERO-B,KKW50,PJ
Summe,2007,92.9607270923923,ZERO-B,KKW50,PJ
Summe,2008,91.59255651162562,ZERO-B,KKW50,PJ
Summe,2009,82.79646618751963,ZERO-B,KKW50,PJ
Summe,2010,84.11041244859274,ZERO-B,KKW50,PJ
Summe,2011,86.60000191728149,ZERO-B,KKW50,PJ
Summe,2012,86.66431795979841,ZERO-B,KKW50,PJ
Summe,2013,84.10576140298917,ZERO-B,KKW50,PJ
Summe,2014,87.60593126637673,ZERO-B,KKW50,PJ
Summe,2015,81.96280034427646,ZERO-B,KKW50,PJ
Summe,2016,80.35423853337873,ZERO-B,KKW50,PJ
Summe,2017,81.94175180424952,ZERO-B,KKW50,PJ
Summe,2018,81.88517989016603,ZERO-B,KKW50,PJ
Summe,2019,80.19711853025765,ZERO-B,KKW50,PJ
Summe,2020,80.75448021394335,ZERO-B,KKW50,PJ
Summe,2021,79.92916505926019,ZERO-B,KKW50,PJ
Summe,2022,79.1200771292969,ZERO-B,KKW50,PJ
Summe,2023,78.32941579245741,ZERO-B,KKW50,PJ
Summe,2024,77.55790381124964,ZERO-B,KKW50,PJ
Summe,2025,76.80127716608251,ZERO-B,KKW50,PJ
Summe,2026,75.99358116628044,ZERO-B,KKW50,PJ
Summe,2027,75.1971777416741,ZERO-B,KKW50,PJ
Summe,2028,74.41638977416875,ZERO-B,KKW50,PJ
Summe,2029,73.65808490930284,ZERO-B,KKW50,PJ
Summe,2030,72.92753312874807,ZERO-B,KKW50,PJ
Summe,2031,72.2158862239289,ZERO-B,KKW50,PJ
Summe,2032,71.53567236576266,ZERO-B,KKW50,PJ
Summe,2033,70.88580390954303,ZERO-B,KKW50,PJ
Summe,2034,70.26640440086659,ZERO-B,KKW50,PJ
Summe,2035,69.67636154119485,ZERO-B,KKW50,PJ
Summe,2036,69.04584495030716,ZERO-B,KKW50,PJ
Summe,2037,68.43040084153922,ZERO-B,KKW50,PJ
Summe,2038,67.83425550639707,ZERO-B,KKW50,PJ
Summe,2039,67.25211835237997,ZERO-B,KKW50,PJ
Summe,2040,66.68058043988019,ZERO-B,KKW50,PJ
Summe,2041,66.07109977289721,ZERO-B,KKW50,PJ
Summe,2042,65.47097958588917,ZERO-B,KKW50,PJ
Summe,2043,64.88062433213567,ZERO-B,KKW50,PJ
Summe,2044,64.30149717324954,ZERO-B,KKW50,PJ
Summe,2045,63.7352164856946,ZERO-B,KKW50,PJ
Summe,2046,63.14315875450421,ZERO-B,KKW50,PJ
Summe,2047,62.565809404093564,ZERO-B,KKW50,PJ
Summe,2048,62.00297005740128,ZERO-B,KKW50,PJ
Summe,2049,61.45494701624313,ZERO-B,KKW50,PJ
Summe,2050,60.92227803296541,ZERO-B,KKW50,PJ
Summe,2051,60.379719836014374,ZERO-B,KKW50,PJ
Summe,2052,59.85416387460571,ZERO-B,KKW50,PJ
Summe,2053,59.34540347674691,ZERO-B,KKW50,PJ
Summe,2054,58.85319630999394,ZERO-B,KKW50,PJ
Summe,2055,58.376553261149546,ZERO-B,KKW50,PJ
Summe,2056,57.92412765237449,ZERO-B,KKW50,PJ
Summe,2057,57.4837702250287,ZERO-B,KKW50,PJ
Summe,2058,57.05448915476109,ZERO-B,KKW50,PJ
Summe,2059,56.63510431668025,ZERO-B,KKW50,PJ
Summe,2060,56.224055820841606,ZERO-B,KKW50,PJ
Prozesswärme (<200°C),2000,28.571271032122247,WWB,KKW50,PJ
Prozesswärme (<200°C),2001,27.95180341999948,WWB,KKW50,PJ
Prozesswärme (<200°C),2002,30.060054519757635,WWB,KKW50,PJ
Prozesswärme (<200°C),2003,26.805129130651324,WWB,KKW50,PJ
Prozesswärme (<200°C),2004,26.982908878352028,WWB,KKW50,PJ
Prozesswärme (<200°C),2005,26.68871161153436,WWB,KKW50,PJ
Prozesswärme (<200°C),2006,27.863350524679216,WWB,KKW50,PJ
Prozesswärme (<200°C),2007,31.474918843002623,WWB,KKW50,PJ
Prozesswärme (<200°C),2008,30.009202987307777,WWB,KKW50,PJ
Prozesswärme (<200°C),2009,26.31730642227223,WWB,KKW50,PJ
Prozesswärme (<200°C),2010,25.086883902436742,WWB,KKW50,PJ
Prozesswärme (<200°C),2011,25.499824891996074,WWB,KKW50,PJ
Prozesswärme (<200°C),2012,23.22969367587058,WWB,KKW50,PJ
Prozesswärme (<200°C),2013,23.020806156803236,WWB,KKW50,PJ
Prozesswärme (<200°C),2014,25.62499966533131,WWB,KKW50,PJ
Prozesswärme (<200°C),2015,22.417885000635398,WWB,KKW50,PJ
Prozesswärme (<200°C),2016,20.462426214662276,WWB,KKW50,PJ
Prozesswärme (<200°C),2017,21.761185640223868,WWB,KKW50,PJ
Prozesswärme (<200°C),2018,22.484871801383992,WWB,KKW50,PJ
Prozesswärme (<200°C),2019,22.489610125851154,WWB,KKW50,PJ
Prozesswärme (<200°C),2020,21.850068833750093,WWB,KKW50,PJ
Prozesswärme (<200°C),2021,21.79712899947467,WWB,KKW50,PJ
Prozesswärme (<200°C),2022,21.738247274426897,WWB,KKW50,PJ
Prozesswärme (<200°C),2023,21.676101427714936,WWB,KKW50,PJ
Prozesswärme (<200°C),2024,21.614430126197945,WWB,KKW50,PJ
Prozesswärme (<200°C),2025,21.553934566959807,WWB,KKW50,PJ
Prozesswärme (<200°C),2026,21.475160657714543,WWB,KKW50,PJ
Prozesswärme (<200°C),2027,21.39361422058,WWB,KKW50,PJ
Prozesswärme (<200°C),2028,21.308828406964604,WWB,KKW50,PJ
Prozesswärme (<200°C),2029,21.22252878436541,WWB,KKW50,PJ
Prozesswärme (<200°C),2030,21.13768606415461,WWB,KKW50,PJ
Prozesswärme (<200°C),2031,21.04520667890956,WWB,KKW50,PJ
Prozesswärme (<200°C),2032,20.960321729021555,WWB,KKW50,PJ
Prozesswärme (<200°C),2033,20.884509915511654,WWB,KKW50,PJ
Prozesswärme (<200°C),2034,20.81876454038315,WWB,KKW50,PJ
Prozesswärme (<200°C),2035,20.762971279530724,WWB,KKW50,PJ
Prozesswärme (<200°C),2036,20.70124412688081,WWB,KKW50,PJ
Prozesswärme (<200°C),2037,20.648708310131568,WWB,KKW50,PJ
Prozesswärme (<200°C),2038,20.601292308451285,WWB,KKW50,PJ
Prozesswärme (<200°C),2039,20.555623632078657,WWB,KKW50,PJ
Prozesswärme (<200°C),2040,20.50802803454696,WWB,KKW50,PJ
Prozesswärme (<200°C),2041,20.446609690822164,WWB,KKW50,PJ
Prozesswärme (<200°C),2042,20.379400438892706,WWB,KKW50,PJ
Prozesswärme (<200°C),2043,20.30680656448154,WWB,KKW50,PJ
Prozesswärme (<200°C),2044,20.23043068923441,WWB,KKW50,PJ
Prozesswärme (<200°C),2045,20.151800372066678,WWB,KKW50,PJ
Prozesswärme (<200°C),2046,20.064420151832362,WWB,KKW50,PJ
Prozesswärme (<200°C),2047,19.977025684145087,WWB,KKW50,PJ
Prozesswärme (<200°C),2048,19.889626499861354,WWB,KKW50,PJ
Prozesswärme (<200°C),2049,19.802954528447046,WWB,KKW50,PJ
Prozesswärme (<200°C),2050,19.717700044926584,WWB,KKW50,PJ
Prozesswärme (<200°C),2051,19.62950338142247,WWB,KKW50,PJ
Prozesswärme (<200°C),2052,19.545428960508076,WWB,KKW50,PJ
Prozesswärme (<200°C),2053,19.466014238100605,WWB,KKW50,PJ
Prozesswärme (<200°C),2054,19.391970518058677,WWB,KKW50,PJ
Prozesswärme (<200°C),2055,19.32311796271201,WWB,KKW50,PJ
Prozesswärme (<200°C),2056,19.257881524525132,WWB,KKW50,PJ
Prozesswärme (<200°C),2057,19.196927538555634,WWB,KKW50,PJ
Prozesswärme (<200°C),2058,19.13900244294653,WWB,KKW50,PJ
Prozesswärme (<200°C),2059,19.083247375112826,WWB,KKW50,PJ
Prozesswärme (<200°C),2060,19.02847278234107,WWB,KKW50,PJ
Prozesswärme (200-400°C),2000,6.847744745211934,WWB,KKW50,PJ
Prozesswärme (200-400°C),2001,6.6477914532774385,WWB,KKW50,PJ
Prozesswärme (200-400°C),2002,6.435460955984643,WWB,KKW50,PJ
Prozesswärme (200-400°C),2003,6.323533835551273,WWB,KKW50,PJ
Prozesswärme (200-400°C),2004,6.675623325611473,WWB,KKW50,PJ
Prozesswärme (200-400°C),2005,6.818132226082785,WWB,KKW50,PJ
Prozesswärme (200-400°C),2006,7.200271231820725,WWB,KKW50,PJ
Prozesswärme (200-400°C),2007,7.355056633824653,WWB,KKW50,PJ
Prozesswärme (200-400°C),2008,6.434069962581868,WWB,KKW50,PJ
Prozesswärme (200-400°C),2009,6.005746891670203,WWB,KKW50,PJ
Prozesswärme (200-400°C),2010,6.587004719380544,WWB,KKW50,PJ
Prozesswärme (200-400°C),2011,6.65829107616488,WWB,KKW50,PJ
Prozesswärme (200-400°C),2012,6.6310557957412835,WWB,KKW50,PJ
Prozesswärme (200-400°C),2013,6.155137996524153,WWB,KKW50,PJ
Prozesswärme (200-400°C),2014,6.52801296671872,WWB,KKW50,PJ
Prozesswärme (200-400°C),2015,6.496283065772437,WWB,KKW50,PJ
Prozesswärme (200-400°C),2016,6.250369237999278,WWB,KKW50,PJ
Prozesswärme (200-400°C),2017,6.230586321073725,WWB,KKW50,PJ
Prozesswärme (200-400°C),2018,5.896032283770859,WWB,KKW50,PJ
Prozesswärme (200-400°C),2019,5.50492337851076,WWB,KKW50,PJ
Prozesswärme (200-400°C),2020,5.6086095186098746,WWB,KKW50,PJ
Prozesswärme (200-400°C),2021,5.537056740070063,WWB,KKW50,PJ
Prozesswärme (200-400°C),2022,5.469380532262576,WWB,KKW50,PJ
Prozesswärme (200-400°C),2023,5.405647936758105,WWB,KKW50,PJ
Prozesswärme (200-400°C),2024,5.343583088562926,WWB,KKW50,PJ
Prozesswärme (200-400°C),2025,5.281239085039858,WWB,KKW50,PJ
Prozesswärme (200-400°C),2026,5.230264316569833,WWB,KKW50,PJ
Prozesswärme (200-400°C),2027,5.180367693722673,WWB,KKW50,PJ
Prozesswärme (200-400°C),2028,5.135591339608145,WWB,KKW50,PJ
