sector,year,value,scenario,variant,unit
Ladestationen EL,kumuliert 2020-60,7.85,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2021,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2022,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2023,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2024,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2025,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2026,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2027,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2028,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2029,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2030,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2031,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2032,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2033,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2034,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2035,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2036,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2037,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2038,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2039,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2040,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2041,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2042,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2043,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2044,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2045,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2046,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2047,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2048,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2049,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2050,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2051,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2052,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2053,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2054,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2055,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2056,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2057,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2058,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2059,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,2060,0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,kumuliert 2020-50,0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Lade/Tank-Infrastruktur,kumuliert 2020-60,0.11,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2021,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2022,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2023,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2024,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2025,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2026,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2027,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2028,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2029,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2030,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2031,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2032,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2033,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2034,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2035,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2036,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2037,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2038,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2039,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2040,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2041,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2042,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2043,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2044,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2045,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2046,0.0,ZERO-Basis,KKW50,Mrd. CHF
Oberleitungen,2047,0.0,ZERO-Basis,KKW50,Mrd. CHF
