noga,sector,year,value,scenario,variant,unit
P,Schulen,2043,3.857720687420692,ZERO-B,KKW50,PJ
P,Schulen,2044,3.7982656164955744,ZERO-B,KKW50,PJ
P,Schulen,2045,3.736642472465404,ZERO-B,KKW50,PJ
P,Schulen,2046,3.6691340938885424,ZERO-B,KKW50,PJ
P,Schulen,2047,3.603862099820782,ZERO-B,KKW50,PJ
P,Schulen,2048,3.532257803537883,ZERO-B,KKW50,PJ
P,Schulen,2049,3.4787817413568622,ZERO-B,KKW50,PJ
P,Schulen,2050,3.427456449116111,ZERO-B,KKW50,PJ
P,Schulen,2051,3.3802404927280327,ZERO-B,KKW50,PJ
P,Schulen,2052,3.3392888961778695,ZERO-B,KKW50,PJ
P,Schulen,2053,3.3220622875225727,ZERO-B,KKW50,PJ
P,Schulen,2054,3.305495441014288,ZERO-B,KKW50,PJ
P,Schulen,2055,3.2837342600555925,ZERO-B,KKW50,PJ
