sector,year,value,scenario,variant,unit
übrige Fahrzeuge,2042,-0.11,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2043,-0.12,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2044,-0.13,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2045,-0.14,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2046,-0.15,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2047,-0.15,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2048,-0.16,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2049,-0.17,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2050,-0.18,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2051,-0.19,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2052,-0.2,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2053,-0.21,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2054,-0.21,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2055,-0.22,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2056,-0.23,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2057,-0.23,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2058,-0.24,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2059,-0.24,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2060,-0.25,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,kumuliert 2020-50,-2.19,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,kumuliert 2020-60,-4.41,ZERO-Basis,KKW50,Mrd. CHF
PHH,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
PHH,2021,0.0,ZERO-Basis,KKW50,Mrd. CHF
PHH,2022,0.0,ZERO-Basis,KKW50,Mrd. CHF
PHH,2023,-0.01,ZERO-Basis,KKW50,Mrd. CHF
PHH,2024,-0.01,ZERO-Basis,KKW50,Mrd. CHF
PHH,2025,-0.02,ZERO-Basis,KKW50,Mrd. CHF
PHH,2026,-0.02,ZERO-Basis,KKW50,Mrd. CHF
PHH,2027,-0.03,ZERO-Basis,KKW50,Mrd. CHF
PHH,2028,-0.04,ZERO-Basis,KKW50,Mrd. CHF
PHH,2029,-0.04,ZERO-Basis,KKW50,Mrd. CHF
PHH,2030,-0.05,ZERO-Basis,KKW50,Mrd. CHF
PHH,2031,-0.06,ZERO-Basis,KKW50,Mrd. CHF
PHH,2032,-0.06,ZERO-Basis,KKW50,Mrd. CHF
PHH,2033,-0.07,ZERO-Basis,KKW50,Mrd. CHF
PHH,2034,-0.07,ZERO-Basis,KKW50,Mrd. CHF
PHH,2035,-0.08,ZERO-Basis,KKW50,Mrd. CHF
PHH,2036,-0.08,ZERO-Basis,KKW50,Mrd. CHF
PHH,2037,-0.09,ZERO-Basis,KKW50,Mrd. CHF
PHH,2038,-0.09,ZERO-Basis,KKW50,Mrd. CHF
PHH,2039,-0.1,ZERO-Basis,KKW50,Mrd. CHF
PHH,2040,-0.1,ZERO-Basis,KKW50,Mrd. CHF
PHH,2041,-0.11,ZERO-Basis,KKW50,Mrd. CHF
PHH,2042,-0.11,ZERO-Basis,KKW50,Mrd. CHF
PHH,2043,-0.12,ZERO-Basis,KKW50,Mrd. CHF
PHH,2044,-0.12,ZERO-Basis,KKW50,Mrd. CHF
PHH,2045,-0.13,ZERO-Basis,KKW50,Mrd. CHF
PHH,2046,-0.13,ZERO-Basis,KKW50,Mrd. CHF
PHH,2047,-0.14,ZERO-Basis,KKW50,Mrd. CHF
PHH,2048,-0.14,ZERO-Basis,KKW50,Mrd. CHF
PHH,2049,-0.14,ZERO-Basis,KKW50,Mrd. CHF
PHH,2050,-0.14,ZERO-Basis,KKW50,Mrd. CHF
PHH,2051,-0.14,ZERO-Basis,KKW50,Mrd. CHF
PHH,2052,-0.14,ZERO-Basis,KKW50,Mrd. CHF
PHH,2053,-0.14,ZERO-Basis,KKW50,Mrd. CHF
PHH,2054,-0.14,ZERO-Basis,KKW50,Mrd. CHF
