crf_id,crf,year,value,scenario,variant,unit
1A1,Energieumwandlung,2046,0.05234034091664947,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2047,0.05220836660735161,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2048,0.052048692053914325,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2049,0.05185439206670859,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2050,0.051948178751794236,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2051,0.05205779638163379,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2052,0.052297974636049196,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2053,0.05265487746051031,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2054,0.0530477973886486,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2055,0.0534909804355138,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2056,0.053718439199018156,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2057,0.05413851238377889,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2058,0.05439779346256711,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2059,0.05483118799806356,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2060,0.05511117815024126,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",1990,0.00410958732907667,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",1991,0.004710331225406446,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",1992,0.005597270609815058,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",1993,0.004445660970098631,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",1994,0.005255295172097272,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",1995,0.005614742851249292,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",1996,0.006662863305845702,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",1997,0.007007416528576545,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",1998,0.008818442978086646,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",1999,0.008786548631959436,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2000,0.009081419488470405,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2001,0.009093275865916364,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2002,0.009657751310782538,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2003,0.010147349561054437,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2004,0.009816270452449498,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2005,0.009547823208395544,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2006,0.009815457947863518,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2007,0.009419652134430941,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2008,0.010529840712768683,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2009,0.010050559923308037,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2010,0.010244638694464526,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2011,0.010741670212885388,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2012,0.011934861166694344,ZERO-Basis,KKW50,Mt CO2equiv
1A1a.i-iii,"Stromerzeugung, WKK, Heizwerke",2013,0.012546673943715798,ZERO-Basis,KKW50,Mt CO2equiv
