country,year,value,scenario,variant,unit
Schweiz,2022,62.313822234432465,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2023,59.884373923992634,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2024,61.204470521977804,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2025,62.274892921246455,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2026,61.814766891027375,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2027,59.60771764194093,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2028,59.36852779303882,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2029,58.58266483974348,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2030,57.53980996794861,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2031,60.0999486904765,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2032,69.23889184066064,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2033,70.59598309065898,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2034,76.86016115384815,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2035,83.17280440476314,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2036,81.77765795787687,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2037,85.7165348901107,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2038,85.16846755494656,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2039,93.51003472527648,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2040,89.01894746794942,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2041,105.62482017857239,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2042,118.53529831044418,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2043,132.98035260531628,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2044,159.2120229624599,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2045,155.4104381914008,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2046,162.530542358069,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2047,170.96562297620108,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2048,170.81554346154672,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2049,163.90161800824941,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2050,174.480860366304,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2051,171.25836934524463,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2052,172.5130346932329,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2053,172.58195005953203,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2054,173.76106947802745,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2055,191.71313639652922,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2056,182.71930664377726,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2057,190.8928319597117,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2058,186.21750812729687,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2059,185.80237086997568,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2060,183.58042911172714,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2015,34.845735416666535,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2016,32.36441030219774,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2017,37.40791130952364,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2018,48.98663880036557,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2019,55.973246565934275,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2020,54.468385709706695,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2021,53.778052129120326,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2022,55.25113700549378,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2023,56.079567152014526,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2024,56.36260449633753,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2025,55.13229144688664,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2026,54.25660404761849,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2027,53.88169526098882,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2028,53.09314914377355,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2029,52.52087862637408,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2030,53.0332978708785,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2031,59.742210586079324,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2032,64.87320050366127,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2033,69.3846348992679,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2034,73.83855900183234,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2035,80.00196989926594,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2036,82.59873785256373,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2037,86.82981992674021,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2038,86.84871905677609,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2039,83.1654503021992,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2040,86.63700086538546,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2041,100.7245721337011,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2042,110.61952802197932,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2043,117.70878543040364,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2044,121.82986495421311,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2045,127.00606924450656,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2046,133.98048891025738,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2047,137.51827897893648,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2048,138.31856332417502,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2049,138.299990045787,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2050,141.8369773031102,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2051,147.4236378205129,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2052,148.26409393772727,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2053,148.08531703754488,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2054,146.13282219322335,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2055,149.6355413827849,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2056,150.76355759615387,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2057,148.96517066391863,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2058,150.27893400183135,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2059,148.89002454670376,ZERO-Basis,KKW60,CHF/MWh
Deutschland,2060,146.6545462683155,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2015,42.13961717032964,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2016,38.55180289834991,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2017,46.66784593864349,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2018,52.16768252747086,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2019,57.955639294870096,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2020,55.75122235347948,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2021,54.93057095238018,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2022,54.19639332875564,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2023,49.35361627289288,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2024,48.84393821886258,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2025,46.73177022435936,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2026,44.67729470238123,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2027,42.62156304487114,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2028,43.39048689102542,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2029,40.869626039376605,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2030,43.620319194139284,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2031,51.62681539835071,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2032,55.5945661858968,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2033,59.21860881410417,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2034,66.00450378205396,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2035,71.4092409523819,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2036,77.51872141025845,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2037,81.1357259615405,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2038,84.61264404762184,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2039,80.8934221978033,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2040,80.69789129121197,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2041,98.85611899725575,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2042,109.84606456044187,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2043,120.78796068223747,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2044,125.5473097573288,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2045,130.1119013919449,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2046,135.17787554029368,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2047,131.70189119047672,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2048,144.866256886445,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2049,138.93015061813253,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2050,149.39358352106325,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2051,148.1391709935915,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2052,148.2848265476183,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2053,150.88874743589352,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2054,151.3270823031126,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2055,155.69288424907913,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2056,161.13794058150114,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2057,161.4772841346144,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2058,162.42537911629452,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2059,167.653337252747,ZERO-Basis,KKW60,CHF/MWh
Frankreich,2060,167.00682341574552,ZERO-Basis,KKW60,CHF/MWh
Italien,2015,57.537173676739904,ZERO-Basis,KKW60,CHF/MWh
Italien,2016,47.359675993589875,ZERO-Basis,KKW60,CHF/MWh
Italien,2017,55.4231773809516,ZERO-Basis,KKW60,CHF/MWh
Italien,2018,67.15598290750967,ZERO-Basis,KKW60,CHF/MWh
Italien,2019,74.19642617216047,ZERO-Basis,KKW60,CHF/MWh
Italien,2020,75.00332979395627,ZERO-Basis,KKW60,CHF/MWh
Italien,2021,75.32151795329673,ZERO-Basis,KKW60,CHF/MWh
Italien,2022,75.50561922161408,ZERO-Basis,KKW60,CHF/MWh
Italien,2023,75.83583866300279,ZERO-Basis,KKW60,CHF/MWh
Italien,2024,75.23638980769375,ZERO-Basis,KKW60,CHF/MWh
Italien,2025,74.31737821428682,ZERO-Basis,KKW60,CHF/MWh
Italien,2026,73.83273111721644,ZERO-Basis,KKW60,CHF/MWh
Italien,2027,72.6574827472521,ZERO-Basis,KKW60,CHF/MWh
Italien,2028,71.52599861721708,ZERO-Basis,KKW60,CHF/MWh
Italien,2029,71.17766134615434,ZERO-Basis,KKW60,CHF/MWh
Italien,2030,71.0203834844323,ZERO-Basis,KKW60,CHF/MWh
Italien,2031,72.03999374084036,ZERO-Basis,KKW60,CHF/MWh
Italien,2032,76.24351944139063,ZERO-Basis,KKW60,CHF/MWh
Italien,2033,78.03025511904738,ZERO-Basis,KKW60,CHF/MWh
Italien,2034,82.0707097298534,ZERO-Basis,KKW60,CHF/MWh
Italien,2035,94.95781896061958,ZERO-Basis,KKW60,CHF/MWh
Italien,2036,97.86359107600984,ZERO-Basis,KKW60,CHF/MWh
Italien,2037,99.35748956043906,ZERO-Basis,KKW60,CHF/MWh
Italien,2038,100.89166830128028,ZERO-Basis,KKW60,CHF/MWh
Italien,2039,101.99906928571517,ZERO-Basis,KKW60,CHF/MWh
Italien,2040,105.65851594780248,ZERO-Basis,KKW60,CHF/MWh
Italien,2041,128.21509849817562,ZERO-Basis,KKW60,CHF/MWh
Italien,2042,146.76673258241777,ZERO-Basis,KKW60,CHF/MWh
Italien,2043,161.88876704670264,ZERO-Basis,KKW60,CHF/MWh
Italien,2044,176.55589335623134,ZERO-Basis,KKW60,CHF/MWh
Italien,2045,186.09116160714674,ZERO-Basis,KKW60,CHF/MWh
Italien,2046,194.85755248626458,ZERO-Basis,KKW60,CHF/MWh
Italien,2047,201.49153392856422,ZERO-Basis,KKW60,CHF/MWh
Italien,2048,207.0799805219725,ZERO-Basis,KKW60,CHF/MWh
Italien,2049,211.39064834248515,ZERO-Basis,KKW60,CHF/MWh
Italien,2050,217.86626482142754,ZERO-Basis,KKW60,CHF/MWh
Italien,2051,223.14610905677804,ZERO-Basis,KKW60,CHF/MWh
Italien,2052,228.60794117215877,ZERO-Basis,KKW60,CHF/MWh
Italien,2053,233.7152933012878,ZERO-Basis,KKW60,CHF/MWh
Italien,2054,231.26499473443553,ZERO-Basis,KKW60,CHF/MWh
Italien,2055,239.37446444138726,ZERO-Basis,KKW60,CHF/MWh
Italien,2056,238.93875391483775,ZERO-Basis,KKW60,CHF/MWh
Italien,2057,240.13543108059406,ZERO-Basis,KKW60,CHF/MWh
Italien,2058,236.17150035255386,ZERO-Basis,KKW60,CHF/MWh
Italien,2059,232.1300132142869,ZERO-Basis,KKW60,CHF/MWh
Italien,2060,229.56419320054295,ZERO-Basis,KKW60,CHF/MWh
Österreich,2015,31.76450931776523,ZERO-Basis,KKW60,CHF/MWh
Österreich,2016,28.687969958791633,ZERO-Basis,KKW60,CHF/MWh
Österreich,2017,36.5564515247246,ZERO-Basis,KKW60,CHF/MWh
Österreich,2018,45.011328626373654,ZERO-Basis,KKW60,CHF/MWh
Österreich,2019,52.20156963827839,ZERO-Basis,KKW60,CHF/MWh
Österreich,2020,52.70494112179468,ZERO-Basis,KKW60,CHF/MWh
Österreich,2021,46.70196435897324,ZERO-Basis,KKW60,CHF/MWh
Österreich,2022,47.286239734430666,ZERO-Basis,KKW60,CHF/MWh
Österreich,2023,48.272462944140266,ZERO-Basis,KKW60,CHF/MWh
Österreich,2024,52.98168251831553,ZERO-Basis,KKW60,CHF/MWh
Österreich,2025,48.48741521977921,ZERO-Basis,KKW60,CHF/MWh
Österreich,2026,50.12392890567667,ZERO-Basis,KKW60,CHF/MWh
Österreich,2027,47.865270279305086,ZERO-Basis,KKW60,CHF/MWh
Österreich,2028,48.60991392857116,ZERO-Basis,KKW60,CHF/MWh
Österreich,2029,48.51045999542221,ZERO-Basis,KKW60,CHF/MWh
Österreich,2030,46.170253342490255,ZERO-Basis,KKW60,CHF/MWh
Österreich,2031,54.52290358516452,ZERO-Basis,KKW60,CHF/MWh
Österreich,2032,58.49086656135417,ZERO-Basis,KKW60,CHF/MWh
Österreich,2033,63.138751268313065,ZERO-Basis,KKW60,CHF/MWh
Österreich,2034,67.91131738553008,ZERO-Basis,KKW60,CHF/MWh
Österreich,2035,75.56518978937737,ZERO-Basis,KKW60,CHF/MWh
Österreich,2036,75.65908698260182,ZERO-Basis,KKW60,CHF/MWh
Österreich,2037,75.6641635760076,ZERO-Basis,KKW60,CHF/MWh
Österreich,2038,76.9585490979861,ZERO-Basis,KKW60,CHF/MWh
Österreich,2039,75.22830087912101,ZERO-Basis,KKW60,CHF/MWh
Österreich,2040,76.06379127747236,ZERO-Basis,KKW60,CHF/MWh
Österreich,2041,97.88060852564065,ZERO-Basis,KKW60,CHF/MWh
Österreich,2042,106.77071029762062,ZERO-Basis,KKW60,CHF/MWh
Österreich,2043,117.77113675823976,ZERO-Basis,KKW60,CHF/MWh
Österreich,2044,120.31304372252724,ZERO-Basis,KKW60,CHF/MWh
Österreich,2045,125.5356375228942,ZERO-Basis,KKW60,CHF/MWh
Österreich,2046,127.67412686813196,ZERO-Basis,KKW60,CHF/MWh
Österreich,2047,133.18540783424737,ZERO-Basis,KKW60,CHF/MWh
Österreich,2048,136.30732728022133,ZERO-Basis,KKW60,CHF/MWh
Österreich,2049,135.57595856685086,ZERO-Basis,KKW60,CHF/MWh
Österreich,2050,136.39473811355327,ZERO-Basis,KKW60,CHF/MWh
Österreich,2051,136.63992687271084,ZERO-Basis,KKW60,CHF/MWh
Österreich,2052,137.1487430265582,ZERO-Basis,KKW60,CHF/MWh
Österreich,2053,138.9945387179479,ZERO-Basis,KKW60,CHF/MWh
Österreich,2054,136.46649226648583,ZERO-Basis,KKW60,CHF/MWh
Österreich,2055,142.28246829212617,ZERO-Basis,KKW60,CHF/MWh
Österreich,2056,139.6582828571424,ZERO-Basis,KKW60,CHF/MWh
Österreich,2057,138.57854168498054,ZERO-Basis,KKW60,CHF/MWh
Österreich,2058,137.94104068681617,ZERO-Basis,KKW60,CHF/MWh
Österreich,2059,137.43419106227245,ZERO-Basis,KKW60,CHF/MWh
Österreich,2060,124.42992515110132,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2015,46.84092149725047,ZERO-A,KKW60,CHF/MWh
Schweiz,2016,40.77607753662899,ZERO-A,KKW60,CHF/MWh
Schweiz,2017,47.09187241300426,ZERO-A,KKW60,CHF/MWh
Schweiz,2018,55.0452267811338,ZERO-A,KKW60,CHF/MWh
Schweiz,2019,61.824653846154014,ZERO-A,KKW60,CHF/MWh
Schweiz,2020,60.34161894230784,ZERO-A,KKW60,CHF/MWh
Schweiz,2021,57.89855656593469,ZERO-A,KKW60,CHF/MWh
Schweiz,2022,61.05552498168607,ZERO-A,KKW60,CHF/MWh
Schweiz,2023,60.268543191392325,ZERO-A,KKW60,CHF/MWh
Schweiz,2024,61.74108365384789,ZERO-A,KKW60,CHF/MWh
Schweiz,2025,63.72774578296775,ZERO-A,KKW60,CHF/MWh
Schweiz,2026,61.90018410714246,ZERO-A,KKW60,CHF/MWh
Schweiz,2027,59.60676133241655,ZERO-A,KKW60,CHF/MWh
Schweiz,2028,63.16147191849788,ZERO-A,KKW60,CHF/MWh
Schweiz,2029,58.99726883699603,ZERO-A,KKW60,CHF/MWh
Schweiz,2030,57.55170966117287,ZERO-A,KKW60,CHF/MWh
Schweiz,2031,63.69020937271042,ZERO-A,KKW60,CHF/MWh
Schweiz,2032,69.33318247252815,ZERO-A,KKW60,CHF/MWh
Schweiz,2033,73.150049739012,ZERO-A,KKW60,CHF/MWh
Schweiz,2034,78.94794099817007,ZERO-A,KKW60,CHF/MWh
Schweiz,2035,80.0268253159334,ZERO-A,KKW60,CHF/MWh
Schweiz,2036,78.66081656593624,ZERO-A,KKW60,CHF/MWh
Schweiz,2037,84.10301087454248,ZERO-A,KKW60,CHF/MWh
Schweiz,2038,84.10791232600975,ZERO-A,KKW60,CHF/MWh
Schweiz,2039,88.14289292124693,ZERO-A,KKW60,CHF/MWh
Schweiz,2040,91.37752397435938,ZERO-A,KKW60,CHF/MWh
Schweiz,2041,105.70204223901106,ZERO-A,KKW60,CHF/MWh
Schweiz,2042,120.65006196428742,ZERO-A,KKW60,CHF/MWh
Schweiz,2043,133.51668131410716,ZERO-A,KKW60,CHF/MWh
Schweiz,2044,153.92132895604763,ZERO-A,KKW60,CHF/MWh
Schweiz,2045,155.28679528388946,ZERO-A,KKW60,CHF/MWh
Schweiz,2046,168.12258420788513,ZERO-A,KKW60,CHF/MWh
Schweiz,2047,167.93905802656153,ZERO-A,KKW60,CHF/MWh
Schweiz,2048,165.5701644780324,ZERO-A,KKW60,CHF/MWh
Schweiz,2049,161.08949956044594,ZERO-A,KKW60,CHF/MWh
Schweiz,2050,170.86640592949527,ZERO-A,KKW60,CHF/MWh
Schweiz,2051,176.98607874542193,ZERO-A,KKW60,CHF/MWh
Schweiz,2052,176.39298027931008,ZERO-A,KKW60,CHF/MWh
Schweiz,2053,179.99395130953286,ZERO-A,KKW60,CHF/MWh
Schweiz,2054,177.4094090338927,ZERO-A,KKW60,CHF/MWh
Schweiz,2055,182.2284889468921,ZERO-A,KKW60,CHF/MWh
Schweiz,2056,181.88458785256748,ZERO-A,KKW60,CHF/MWh
Schweiz,2057,193.19112843407206,ZERO-A,KKW60,CHF/MWh
Schweiz,2058,184.03302642858097,ZERO-A,KKW60,CHF/MWh
Schweiz,2059,180.91268233059188,ZERO-A,KKW60,CHF/MWh
Schweiz,2060,180.82033658425533,ZERO-A,KKW60,CHF/MWh
Deutschland,2015,34.85644032051263,ZERO-A,KKW60,CHF/MWh
Deutschland,2016,32.371235128205136,ZERO-A,KKW60,CHF/MWh
Deutschland,2017,37.3676512362637,ZERO-A,KKW60,CHF/MWh
Deutschland,2018,49.059399455127284,ZERO-A,KKW60,CHF/MWh
Deutschland,2019,55.961948383699564,ZERO-A,KKW60,CHF/MWh
Deutschland,2020,54.50098747252718,ZERO-A,KKW60,CHF/MWh
Deutschland,2021,53.70768609890057,ZERO-A,KKW60,CHF/MWh
Deutschland,2022,55.25663293040215,ZERO-A,KKW60,CHF/MWh
Deutschland,2023,55.9551288690478,ZERO-A,KKW60,CHF/MWh
Deutschland,2024,56.47166388278413,ZERO-A,KKW60,CHF/MWh
Deutschland,2025,55.19452486263749,ZERO-A,KKW60,CHF/MWh
Deutschland,2026,54.20959284340615,ZERO-A,KKW60,CHF/MWh
Deutschland,2027,53.795233434065715,ZERO-A,KKW60,CHF/MWh
Deutschland,2028,53.21806890109961,ZERO-A,KKW60,CHF/MWh
Deutschland,2029,52.462606552198075,ZERO-A,KKW60,CHF/MWh
Deutschland,2030,53.23223202838769,ZERO-A,KKW60,CHF/MWh
Deutschland,2031,59.56105698717814,ZERO-A,KKW60,CHF/MWh
Deutschland,2032,64.79662045329526,ZERO-A,KKW60,CHF/MWh
Deutschland,2033,69.4833016895612,ZERO-A,KKW60,CHF/MWh
Deutschland,2034,73.62527077381,ZERO-A,KKW60,CHF/MWh
Deutschland,2035,79.89743525640853,ZERO-A,KKW60,CHF/MWh
Deutschland,2036,82.78587655219681,ZERO-A,KKW60,CHF/MWh
Deutschland,2037,86.75476914835278,ZERO-A,KKW60,CHF/MWh
Deutschland,2038,87.21632247252691,ZERO-A,KKW60,CHF/MWh
Deutschland,2039,83.25038790293124,ZERO-A,KKW60,CHF/MWh
Deutschland,2040,86.47729305860918,ZERO-A,KKW60,CHF/MWh
Deutschland,2041,100.8846267719799,ZERO-A,KKW60,CHF/MWh
Deutschland,2042,110.3316281318679,ZERO-A,KKW60,CHF/MWh
Deutschland,2043,117.26727012362687,ZERO-A,KKW60,CHF/MWh
Deutschland,2044,121.68245585622749,ZERO-A,KKW60,CHF/MWh
Deutschland,2045,128.23282939560565,ZERO-A,KKW60,CHF/MWh
Deutschland,2046,133.41111666666757,ZERO-A,KKW60,CHF/MWh
Deutschland,2047,138.2403286538454,ZERO-A,KKW60,CHF/MWh
Deutschland,2048,140.26619602106177,ZERO-A,KKW60,CHF/MWh
Deutschland,2049,137.91130692307559,ZERO-A,KKW60,CHF/MWh
Deutschland,2050,142.56707713369718,ZERO-A,KKW60,CHF/MWh
Deutschland,2051,149.81938438644704,ZERO-A,KKW60,CHF/MWh
Deutschland,2052,148.7384717948714,ZERO-A,KKW60,CHF/MWh
Deutschland,2053,147.316967614468,ZERO-A,KKW60,CHF/MWh
Deutschland,2054,147.07183860805972,ZERO-A,KKW60,CHF/MWh
Deutschland,2055,150.56317038461705,ZERO-A,KKW60,CHF/MWh
Deutschland,2056,151.6632001373657,ZERO-A,KKW60,CHF/MWh
Deutschland,2057,151.80025328754556,ZERO-A,KKW60,CHF/MWh
Deutschland,2058,152.7776134386442,ZERO-A,KKW60,CHF/MWh
Deutschland,2059,152.51354918498512,ZERO-A,KKW60,CHF/MWh
Deutschland,2060,148.46116659798693,ZERO-A,KKW60,CHF/MWh
Frankreich,2015,42.551814194138466,ZERO-A,KKW60,CHF/MWh
Frankreich,2016,38.32583593406494,ZERO-A,KKW60,CHF/MWh
Frankreich,2017,46.74536888736081,ZERO-A,KKW60,CHF/MWh
Frankreich,2018,52.168068530217035,ZERO-A,KKW60,CHF/MWh
Frankreich,2019,57.83586106227232,ZERO-A,KKW60,CHF/MWh
Frankreich,2020,55.98731621337068,ZERO-A,KKW60,CHF/MWh
Frankreich,2021,54.478245045786984,ZERO-A,KKW60,CHF/MWh
Frankreich,2022,54.30637516483471,ZERO-A,KKW60,CHF/MWh
Frankreich,2023,50.48222377289328,ZERO-A,KKW60,CHF/MWh
Frankreich,2024,48.761198324175474,ZERO-A,KKW60,CHF/MWh
Frankreich,2025,46.569542843406765,ZERO-A,KKW60,CHF/MWh
Frankreich,2026,44.222404606227514,ZERO-A,KKW60,CHF/MWh
Frankreich,2027,42.35515767856953,ZERO-A,KKW60,CHF/MWh
Frankreich,2028,43.19246575549401,ZERO-A,KKW60,CHF/MWh
Frankreich,2029,41.1384030586078,ZERO-A,KKW60,CHF/MWh
Frankreich,2030,43.902692220696046,ZERO-A,KKW60,CHF/MWh
Frankreich,2031,52.02256727106123,ZERO-A,KKW60,CHF/MWh
Frankreich,2032,54.631013965200665,ZERO-A,KKW60,CHF/MWh
Frankreich,2033,59.259234175826016,ZERO-A,KKW60,CHF/MWh
Frankreich,2034,66.56865390110131,ZERO-A,KKW60,CHF/MWh
Frankreich,2035,70.31120826923274,ZERO-A,KKW60,CHF/MWh
Frankreich,2036,76.4013267124557,ZERO-A,KKW60,CHF/MWh
Frankreich,2037,84.03491093407047,ZERO-A,KKW60,CHF/MWh
Frankreich,2038,83.04964748626618,ZERO-A,KKW60,CHF/MWh
Frankreich,2039,80.06416467491026,ZERO-A,KKW60,CHF/MWh
Frankreich,2040,80.71480450549977,ZERO-A,KKW60,CHF/MWh
Frankreich,2041,97.2484980219792,ZERO-A,KKW60,CHF/MWh
Frankreich,2042,108.4965765155684,ZERO-A,KKW60,CHF/MWh
Frankreich,2043,120.49495126831877,ZERO-A,KKW60,CHF/MWh
Frankreich,2044,126.82904734890364,ZERO-A,KKW60,CHF/MWh
Frankreich,2045,130.1963812866344,ZERO-A,KKW60,CHF/MWh
Frankreich,2046,135.4275055219765,ZERO-A,KKW60,CHF/MWh
Frankreich,2047,134.4560781547633,ZERO-A,KKW60,CHF/MWh
Frankreich,2048,146.59783400640825,ZERO-A,KKW60,CHF/MWh
Frankreich,2049,138.13107925366373,ZERO-A,KKW60,CHF/MWh
Frankreich,2050,148.08136445970766,ZERO-A,KKW60,CHF/MWh
Frankreich,2051,148.31180849817017,ZERO-A,KKW60,CHF/MWh
Frankreich,2052,148.63888348443146,ZERO-A,KKW60,CHF/MWh
Frankreich,2053,152.28265036171817,ZERO-A,KKW60,CHF/MWh
Frankreich,2054,151.96338917582554,ZERO-A,KKW60,CHF/MWh
Frankreich,2055,155.06344137362188,ZERO-A,KKW60,CHF/MWh
Frankreich,2056,159.87722573259765,ZERO-A,KKW60,CHF/MWh
Frankreich,2057,160.78191379578573,ZERO-A,KKW60,CHF/MWh
Frankreich,2058,164.1754343086042,ZERO-A,KKW60,CHF/MWh
Frankreich,2059,167.28711797619002,ZERO-A,KKW60,CHF/MWh
Frankreich,2060,166.92925478937192,ZERO-A,KKW60,CHF/MWh
Italien,2015,57.545702252747205,ZERO-A,KKW60,CHF/MWh
Italien,2016,47.353402220696054,ZERO-A,KKW60,CHF/MWh
Italien,2017,55.4396583836989,ZERO-A,KKW60,CHF/MWh
Italien,2018,67.15144156593475,ZERO-A,KKW60,CHF/MWh
Italien,2019,74.20372875457801,ZERO-A,KKW60,CHF/MWh
Italien,2020,75.0140404075092,ZERO-A,KKW60,CHF/MWh
Italien,2021,75.3103666300368,ZERO-A,KKW60,CHF/MWh
Italien,2022,75.45152293498447,ZERO-A,KKW60,CHF/MWh
Italien,2023,75.77617753662915,ZERO-A,KKW60,CHF/MWh
